Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,clustering,componentnumber,strongcompnum,indegree,outdegree,Degree
9508309,,,1,1,1,4307.68754,0.011218,0.1,0,2107,4,2,6
9411397,,,4,0.571429,0.760417,8095.775059,0.048536,0.114919,0,1877,22,10,32
9503306,,,4,0.478261,0.564394,1036.351096,0.047894,0.078333,0,1444,20,5,25
9507366,,,42,0.045728,0.057123,312540.015827,0.064329,0.057652,0,7779,42,12,54
9508288,,,8,0.272727,0.344814,47952.128405,0.076603,0.089286,0,2541,42,14,56
9301265,,,0,0,0,0,0.041659,0.050265,0,704,28,0,28
9302230,,,0,0,0,0,0.012509,0.366667,0,1712,6,0,6
9303268,,,0,0,0,0,0.037281,0.048387,0,701,31,0,31
9309249,,,2,0.666667,0.75,738.821354,0.036871,0.112319,0,1554,23,1,24
9403389,,,2,0.777778,0.857143,6471.642865,0.017858,0.055172,0,1509,20,10,30
9404330,,,2,0.833333,0.9,45516.552807,0.037014,0.111667,0,1714,17,8,25
9512354,,,36,0.060434,0.074045,9727.977122,0.012009,0.080882,0,7779,6,11,17
9603233,,,43,0.043886,0.055435,67422.900421,0.043923,0.102857,0,7779,30,20,50
9606269,,,5,0.361111,0.411111,3064.662008,0.031942,0.15,0,2976,13,3,16
9608251,,,42,0.046103,0.059658,60229.416614,0.100433,0.066011,0,7779,78,11,89
9610485,,,34,0.068638,0.087759,196769.570603,0.02074,0.09375,0,7779,16,16,32
9505337,,,3,0.533333,0.625,449.48824,0.005914,0.108974,0,3304,8,5,13
9210251,,,0,0,0,0,0.039341,0.023674,0,1255,33,0,33
9501408,,,3,0.6,0.722222,0,0,0.166667,0,8712,0,3,3
9309330,,,2,0.666667,0.75,91.894608,0.006354,0.088889,0,3630,9,1,10
9403354,,,0,0,0,0,0.002401,0.166667,0,3629,3,0,3
9501299,,,3,0.571429,0.708333,37162.104917,0.002766,0.066667,0,3655,4,2,6
9305214,,,0,0,0,0,0.000531,0,0,3654,1,0,1
103065,,,22,0.143193,0.184235,87367.839399,0.040382,0.09474,0,7779,57,32,89
5159,,,23,0.147139,0.19515,373108.841764,0.015294,0.077978,0,7779,14,75,89
9350,,,24,0.117195,0.149038,2023789.398951,0.169025,0.025186,0,7779,173,31,204
10348,,,25,0.121544,0.161925,56773.985063,0.025122,0.100974,0,7779,30,26,56
12333,,,23,0.13232,0.177545,253024.96486,0.032711,0.081859,0,7779,38,57,95
101250,,,23,0.146469,0.188408,82313.456423,0.009559,0.115942,0,7779,11,35,46
9507379,,,5,0.368098,0.458056,22690.450909,0.059646,0.107143,0,2539,40,9,49
9510309,,,35,0.064084,0.07906,222508.15485,0.142464,0.059282,0,7779,136,10,146
9604296,,,36,0.060357,0.072949,100865.937313,0.023844,0.186154,0,7779,20,6,26
9605296,,,35,0.064074,0.078721,57789.110192,0.080286,0.093006,0,7779,75,8,83
9609307,,,35,0.063627,0.078981,25020.651825,0.019893,0.193676,0,7779,15,8,23
9711348,,,36,0.060943,0.076286,8601.493562,0.058694,0.125509,0,7779,58,9,67
9803320,,,34,0.0695,0.094772,45045.875479,0.022698,0.150997,0,7779,14,13,27
9804283,,,34,0.070589,0.099735,22066.206338,0.029003,0.10407,0,7779,26,22,48
9805367,,,34,0.067165,0.083796,19640.750958,0.043961,0.119782,0,7779,44,14,58
9810291,,,33,0.075677,0.11329,382986.776466,0.065987,0.073668,0,7779,57,32,89
9810479,,,32,0.078023,0.104603,127673.344219,0.087315,0.082391,0,7779,96,15,111
9910420,,,25,0.112316,0.141211,23675.005563,0.053638,0.112105,0,7779,60,16,76
9911272,,,23,0.127965,0.175172,237022.454794,0.023684,0.035359,0,7779,29,114,143
9911370,,,26,0.111177,0.150192,76677.616248,0.05146,0.078892,0,7779,56,26,82
9912317,,,25,0.115481,0.155887,68164.585231,0.037386,0.136612,0,7779,40,21,61
9304223,,,0,0,0,0,0.024263,0.081105,0,3631,34,0,34
9405313,,,3,0.52381,0.590909,9919.310224,0.058434,0.054264,0,1246,38,5,43
9406328,,,3,0.588235,0.683333,25485.502725,0.032908,0.055497,0,1586,36,8,44
9505384,,,41,0.047566,0.057517,307835.010646,0.021566,0.089683,0,7779,17,19,36
9508293,,,41,0.047863,0.062224,315592.559715,0.011082,0.084181,0,7779,12,35,47
9510303,,,41,0.047527,0.05674,36646.417583,0.038654,0.07563,0,7779,27,8,35
9511218,,,46,0.038487,0.043468,1331.04488,0.018569,0.198529,0,7779,13,4,17
9601203,,,4,0.480519,0.563063,27542.950649,0.014547,0.085,0,4073,17,8,25
9601358,,,5,0.358744,0.42375,4054.543442,0.012065,0.121053,0,3504,13,7,20
9609458,,,44,0.041931,0.050626,2092.194835,0.01227,0.136364,0,7779,15,7,22
9610341,,,8,0.265683,0.3406,1300.22198,0.009286,0.084967,0,4262,9,9,18
9703259,,,34,0.068085,0.091629,58566.989517,0.070141,0.078797,0,7779,62,18,80
9703434,,,44,0.041928,0.050376,26166.324585,0.032073,0.131381,0,7779,33,4,37
9707256,,,44,0.04201,0.051592,6471.456143,0.024061,0.12892,0,7779,33,9,42
9708304,,,33,0.072988,0.101276,318309.616621,0.010894,0.07265,0,7779,9,18,27
9711208,,,32,0.077934,0.107095,93560.882675,0.010597,0.128947,0,7779,8,12,20
9712322,,,32,0.079074,0.120304,252464.542343,0.009887,0.03824,0,7779,12,87,99
9712359,,,42,0.046082,0.060058,90538.051983,0.025008,0.10518,0,7779,27,17,44
9803354,,,31,0.083026,0.115794,26433.448949,0.007784,0.075123,0,7779,6,23,29
9810315,,,34,0.071159,0.103041,18771.041606,0.016198,0.208333,0,7779,14,10,24
9811501,,,33,0.075936,0.107384,21191.522462,0.101745,0.219288,0,7779,60,12,72
9901209,,,26,0.111756,0.141132,518117.360045,0.139559,0.129677,0,7779,101,24,125
9902263,,,26,0.109259,0.131882,64662.729886,0.093595,0.218988,0,7779,64,9,73
9902407,,,35,0.065488,0.0843,320.530837,0.071021,0.177551,0,7779,47,3,50
9903400,,,27,0.105737,0.133598,235595.411162,0.069461,0.130895,0,7779,51,26,77
9903479,,,26,0.111581,0.140747,243706.428035,0.070687,0.173817,0,7779,50,33,83
9904211,,,27,0.102857,0.127301,119084.964255,0.125705,0.071329,0,7779,124,13,137
9904504,,,25,0.116661,0.151605,1160099.664363,0.049233,0.130725,0,7779,38,39,77
9905390,,,29,0.093234,0.121813,187903.043432,0.061807,0.113476,0,7779,60,14,74
9906514,,,27,0.110659,0.145289,20751.066768,0.018393,0.259019,0,7779,17,30,47
9907520,,,24,0.120093,0.159367,779604.561121,0.065688,0.103114,0,7779,66,39,105
9910474,,,24,0.119842,0.157527,564624.268358,0.042129,0.100454,0,7779,48,31,79
9507432,,,5,0.32839,0.399677,1527.557902,0.012213,0.126482,0,3665,8,15,23
9709510,,,36,0.059435,0.074939,2584.166149,0.017779,0.147186,0,7779,11,11,22
9801218,,,35,0.065328,0.084929,5526.531025,0.009059,0.131868,0,7779,10,4,14
9811211,,,32,0.078636,0.110753,9130.897437,0.00872,0.087719,0,7779,7,12,19
9903423,,,28,0.101251,0.132893,30461.277063,0.009508,0.166667,0,7779,4,20,24
9904473,,,26,0.112776,0.149668,182539.920907,0.01016,0.121816,0,7779,7,36,43
9705394,,,42,0.045888,0.0566,1155.127815,0.001767,0.066667,0,7779,2,4,6
9712358,,,35,0.063906,0.080326,24325.934622,0.005986,0.075758,0,7779,6,6,12
1101,,,25,0.115786,0.154019,728087.000118,0.097687,0.071161,0,7779,70,55,125
2063,,,26,0.107745,0.133165,28641.924067,0.061617,0.139535,0,7779,37,8,45
2147,,,24,0.113129,0.140673,252666.272436,0.083995,0.047292,0,7779,87,28,115
2186,,,25,0.116254,0.150279,310445.177835,0.037733,0.106566,0,7779,29,16,45
3038,,,26,0.100494,0.122378,178990.605665,0.016666,0.178947,0,7779,12,8,20
3163,,,26,0.110544,0.138385,77153.321,0.034264,0.115966,0,7779,21,14,35
5261,,,26,0.107933,0.134447,46191.967943,0.068854,0.088345,0,7779,46,20,66
7227,,,25,0.122955,0.159662,1208081.442553,0.043543,0.071335,0,7779,30,39,69
7270,,,24,0.115626,0.147894,291033.268048,0.022254,0.09434,0,7779,15,39,54
9041,,,25,0.111954,0.142374,94170.058269,0.065257,0.054237,0,7779,51,9,60
9304218,,,0,0,0,0,0.065205,0.034211,0,1131,20,0,20
9302267,,,1,1,1,77.786274,0.03927,0.053654,0,1005,46,1,47
9409414,,,4,0.489209,0.561275,1836.170265,0.003759,0.042857,0,5836,2,13,15
9707401,,,34,0.069445,0.092893,57965.194431,0.028991,0.089916,0,7779,22,13,35
9801425,,,32,0.080392,0.121243,142572.356808,0.009628,0.078039,0,7779,7,44,51
9806504,,,35,0.063906,0.080326,2195.551222,0.003465,0.107143,0,7779,2,6,8
9807413,,,33,0.075343,0.109898,162346.372008,0.008033,0.039526,0,7779,8,15,23
2117,,,24,0.123717,0.153399,15074.720916,0.001436,0.022059,0,7779,2,15,17
2141,,,23,0.127627,0.158631,69878.122819,0.015622,0.186553,0,7779,19,14,33
2208,,,24,0.119518,0.149397,37252.188123,0.008037,0.215385,0,7779,10,16,26
2245,,,23,0.136623,0.175874,250978.806354,0.024834,0.054932,0,7779,28,59,87
4028,,,28,0.100927,0.129209,38145.795129,0.057714,0.089009,0,7779,62,14,76
5027,,,23,0.145367,0.194288,248138.697524,0.029699,0.059659,0,7779,37,94,131
5303,,,23,0.146272,0.189636,341256.677054,0.014403,0.082656,0,7779,19,63,82
7328,,,24,0.119581,0.149578,32766.655559,0.012009,0.170968,0,7779,16,15,31
8183,,,23,0.141864,0.179231,301685.98286,0.011823,0.080124,0,7779,9,62,71
9502252,,,4,0.435897,0.528867,33779.441016,0.058239,0.081731,0,2549,32,33,65
9503388,,,41,0.047561,0.057519,203167.458129,0.012339,0.158144,0,7779,10,23,33
9712305,,,30,0.08864,0.123643,367030.653598,0.11565,0.060925,0,7779,88,41,129
9803259,,,31,0.086853,0.137931,118907.16064,0.020865,0.061478,0,7779,13,82,95
9907211,,,25,0.10767,0.142963,89752.344029,0.032402,0.086659,0,7779,42,31,73
9911245,,,22,0.138403,0.167086,274831.703736,0.046381,0.078788,0,7779,56,55,111
9912249,,,24,0.108076,0.134537,24719.623526,0.008576,0.210317,0,7779,11,25,36
9308233,,,2,0.785714,0.863636,643.850585,0.003039,0.054545,0,2683,3,8,11
9309287,,,1,1,1,1207.595564,0.019538,0.101667,0,2006,23,2,25
9504218,,,2,0.75,0.833333,95.786787,0.010409,0.121212,0,4173,10,2,12
9504311,,,2,0.6,0.666667,18.41978,0.006975,0.088889,0,4172,9,1,10
9505300,,,2,0.6,0.666667,16.41427,0.004749,0.15,0,4171,4,1,5
9505327,,,2,0.666667,0.75,47887.363444,0.017929,0.031579,0,262,18,2,20
9511464,,,4,0.390244,0.458333,437.422455,0.027622,0.108696,0,3648,22,2,24
9603431,,,43,0.043979,0.056132,386439.596622,0.050781,0.061368,0,7779,53,6,59
9704205,,,33,0.073169,0.101531,579349.501191,0.036206,0.054446,0,7779,41,17,58
9704219,,,34,0.068235,0.089313,20693.429234,0.010554,0.128571,0,7779,9,6,15
9706272,,,34,0.068857,0.091548,973.250211,0.00548,0.258333,0,7779,6,10,16
9706279,,,47,0.0373,0.044327,10341.201778,0.013919,0.094624,0,7779,19,12,31
9707483,,,35,0.063834,0.079623,56836.243509,0.00549,0.090909,0,7779,6,6,12
9708446,,,33,0.070736,0.088419,22887.147385,0.020335,0.162366,0,7779,23,8,31
9712249,,,31,0.084746,0.124987,479413.683227,0.02689,0.062632,0,7779,34,48,82
9712532,,,34,0.068908,0.093711,27853.867083,0.007116,0.197368,0,7779,7,13,20
9804213,,,36,0.059835,0.071649,51772.878828,0.002488,0.15,0,7779,1,4,5
9808410,,,34,0.068831,0.093523,71741.594065,0.023308,0.145513,0,7779,23,17,40
9904335,,,32,0.081292,0.121147,344108.756826,0.009612,0.160969,0,7779,9,18,27
9310250,,,0,0,0,0,0.004976,0,0,2538,3,0,3
6127,,,26,0.098051,0.119034,1559.991017,0.01127,0.179739,0,7779,11,7,18
7254,,,24,0.127903,0.17141,263244.411374,0.035233,0.058772,0,7779,40,43,83
8056,,,26,0.106101,0.128374,2390.224586,0.019844,0.092593,0,7779,24,4,28
8222,,,25,0.110025,0.134031,9462.12568,0.026914,0.094253,0,7779,28,2,30
9205,,,24,0.121963,0.155133,128881.3025,0.026955,0.088594,0,7779,29,14,43
9808396,,,42,0.045907,0.057841,108454.956366,0.013903,0.049858,0,7779,18,9,27
9810513,,,32,0.07739,0.101041,731487.213473,0.008589,0.025,0,7779,9,7,16
9903506,,,27,0.100933,0.123614,17630.645556,0.002026,0.089286,0,7779,3,5,8
2279,,,25,0.113115,0.143051,28370.828561,0.018064,0.17734,0,7779,22,7,29
3086,,,24,0.129455,0.16443,30370.068187,0.029502,0.12519,0,7779,39,34,73
8276,,,22,0.138804,0.184345,118113.305892,0.010197,0.07923,0,7779,12,62,74
10058,,,24,0.133936,0.167355,74198.298413,0.010272,0.141379,0,7779,16,14,30
10086,,,25,0.110544,0.139839,21917.382637,0.01432,0.145299,0,7779,20,7,27
12145,,,25,0.127746,0.163317,56171.89077,0.016305,0.129047,0,7779,24,23,47
9904245,,,27,0.108682,0.13877,157430.451882,0.023055,0.076966,0,7779,16,27,43
9908429,,,25,0.113162,0.14411,22477.156166,0.027024,0.184524,0,7779,32,17,49
9910231,,,25,0.115042,0.15142,35414.200146,0.042632,0.115929,0,7779,51,31,82
9904310,,,27,0.113172,0.147688,1330877.499111,0.040493,0.071925,0,7779,44,20,64
3231,,,25,0.113519,0.143127,8557.245338,0.008228,0.141538,0,7779,9,17,26
6251,,,23,0.128824,0.165044,135103.344545,0.012884,0.047925,0,7779,22,37,59
8269,,,23,0.124002,0.161139,28708.10322,0.009599,0.095779,0,7779,14,42,56
9174,,,24,0.120877,0.153055,67773.489333,0.026997,0.078168,0,7779,37,10,47
9901210,,,27,0.102554,0.129823,17994.029779,0.014355,0.19,0,7779,12,13,25
9904433,,,27,0.105685,0.136329,126063.536621,0.036742,0.119622,0,7779,39,29,68
9906271,,,23,0.124989,0.155882,213587.616109,0.01069,0.073969,0,7779,15,23,38
9907559,,,28,0.107598,0.145876,351907.5707,0.029321,0.099276,0,7779,36,31,67
9910392,,,33,0.074311,0.102759,5242.86275,0.014496,0.183862,0,7779,14,14,28
9911341,,,24,0.118411,0.154408,273263.380033,0.045296,0.053292,0,7779,53,35,88
9912265,,,25,0.115675,0.151493,79836.453962,0.034209,0.067603,0,7779,49,19,68
9912482,,,24,0.117032,0.15227,42397.333779,0.021553,0.064422,0,7779,28,49,77
9602385,,,1,1,1,18168.434981,0.034213,0.052975,0,172,52,1,53
9612267,,,2,0.8,0.875,3633.419839,0.011121,0.183007,0,175,15,3,18
9702404,,,42,0.045489,0.053144,43120.271756,0.018257,0.116923,0,7779,20,6,26
9703345,,,30,0.083073,0.097985,192426.554237,0.024643,0.095798,0,7779,27,8,35
9806409,,,43,0.043615,0.051008,1619.023923,0.008665,0.154971,0,7779,14,5,19
9808469,,,30,0.087895,0.114944,383749.279081,0.011348,0.11996,0,7779,20,13,33
9610527,,,6,0.329609,0.405932,21641.336829,0.011613,0.209524,0,4854,15,7,22
9212275,,,0,0,0,0,0.003275,0.083333,0,3132,4,0,4
9907540,,,44,0.041692,0.047441,2934.5087,0.001625,0.1,0,7779,3,2,5
9401285,,,1,1,1,83.954221,0.034712,0.13834,0,2327,22,1,23
9403381,,,3,0.571429,0.708333,35.865065,0.026371,0.2,0,2326,13,2,15
9509337,,,3,0.642857,0.777778,33142.549883,0.035578,0.069501,0,2347,28,11,39
9806216,,,30,0.083238,0.09825,2227.818168,0.006323,0.291667,0,7779,3,6,9
9807215,,,30,0.0836,0.099385,4621.740731,0.006351,0.222222,0,7779,3,7,10
1303,,,28,0.098663,0.128585,359749.870529,0.00354,0.099754,0,7779,5,24,29
9506473,,,3,0.5,0.590909,61143.093344,0.020215,0.085145,0,330,21,3,24
9705437,,,30,0.081262,0.093486,293973.103053,0.037276,0.071941,0,7779,53,10,63
9709437,,,28,0.09821,0.125486,374513.985225,0.002251,0.097585,0,7779,2,44,46
9712231,,,30,0.081233,0.093007,86648.542286,0.013019,0.136029,0,7779,15,2,17
9712479,,,29,0.088228,0.104121,192782.165894,0.012813,0.114082,0,7779,18,16,34
9910242,,,0,0,0,0,0.03402,0.044993,0,6567,53,0,53
9705372,,,31,0.081431,0.102593,332717.60262,0.012871,0.047475,0,7779,22,33,55
9909438,,,32,0.075864,0.094703,25365.06845,0.005823,0.199346,0,7779,10,8,18
9911204,,,30,0.087147,0.113316,141824.206333,0.002149,0.104762,0,7779,3,18,21
9402320,,,0,0,0,0,0.009737,0.134615,0,171,13,0,13
9509320,,,2,0.75,0.833333,6733.717553,0.016622,0.088172,0,5320,29,2,31
9504272,,,5,0.375723,0.460513,17706.649047,0.005041,0.087912,0,3024,5,9,14
9607276,,,7,0.285366,0.323728,1418.386419,0.00471,0.236111,0,4524,7,2,9
1062,,,31,0.083543,0.115725,561878.546428,0.008337,0.118506,0,7779,13,43,56
9606464,,,6,0.332149,0.377184,7985.358541,0.008617,0.125731,0,4500,12,7,19
9703271,,,4,0.59375,0.75,118912.864114,0.007049,0.060606,0,6283,11,11,22
9703367,,,3,0.666667,0.791667,7217.8957,0.017002,0.089127,0,6086,29,5,34
9801415,,,30,0.081516,0.095269,352199.34686,0.014636,0.092063,0,7779,19,17,36
9804399,,,29,0.092557,0.11554,38890.530844,0.00491,0.202614,0,7779,7,11,18
9806246,,,31,0.075159,0.08453,25033.747945,0.013697,0.118462,0,7779,23,3,26
9808415,,,29,0.088839,0.106621,178151.212266,0.024072,0.078814,0,7779,41,19,60
9811410,,,30,0.087882,0.108657,1603939.96301,0.01676,0.040164,0,7779,28,33,61
9902238,,,30,0.087255,0.111822,113419.492639,0.00856,0.15641,0,7779,15,26,41
9904223,,,30,0.084113,0.101334,19068.469366,0.009865,0.100529,0,7779,18,10,28
9907516,,,30,0.089823,0.114732,111779.025403,0.012925,0.118024,0,7779,22,31,53
9511201,,,1,1,1,16874.387107,0.002489,0,0,7108,3,1,4
9208221,,,0,0,0,0,0.046385,0.082579,0,39,52,0,52
9208238,,,0,0,0,0,0.032737,0.113846,0,38,26,0,26
9209275,,,0,0,0,0,0.005598,0.305556,0,2235,9,0,9
9301242,,,0,0,0,0,0.012935,0.261438,0,2234,18,0,18
9303207,,,2,0.933333,0.964286,48094.293069,0.012901,0.173295,0,2236,20,13,33
9306277,,,2,0.875,0.928571,16831.05705,0.008783,0.033088,0,2322,11,6,17
9310309,,,3,0.529412,0.574074,60884.338424,0.013963,0.238095,0,2237,12,3,15
9401209,,,3,0.628571,0.75,5008.803901,0.006462,0.229249,0,4901,11,12,23
9402205,,,3,0.578947,0.651515,1304.58692,0.008876,0.269048,0,3720,14,7,21
9402310,,,1,1,1,1314.906584,0.014251,0.125287,0,3324,24,6,30
9407214,,,3,0.595238,0.7,30700.27958,0.01042,0.235,0,3724,14,11,25
9412302,,,27,0.10651,0.133646,523799.255158,0.009615,0.14367,0,7779,16,22,38
9501356,,,28,0.09631,0.115749,16716.681213,0.005356,0.307359,0,7779,8,14,22
9503307,,,3,0.520408,0.598039,12030.612054,0.009276,0.184729,0,4898,16,13,29
9509398,,,27,0.106672,0.135264,7715853.151086,0.022644,0.033951,0,7779,41,40,81
9510268,,,28,0.096395,0.11657,110639.331632,0.003935,0.194444,0,7779,6,22,28
9607412,,,28,0.096487,0.117127,14063.961131,0.002615,0.23,0,7779,5,20,25
9703219,,,28,0.096468,0.116856,39696.47481,0.001243,0.313853,0,7779,2,20,22
9703234,,,28,0.096746,0.118693,24266.716963,0.001666,0.211667,0,7779,3,22,25
9304204,,,0,0,0,0,0.023081,0.080952,0,86,15,0,15
9507206,,,4,0.416667,0.533333,15418.34139,0.007823,0.233333,0,2254,6,4,10
208092,,,21,0.190992,0.226229,0,0,0.147534,0,8736,0,49,49
1005,,,24,0.124583,0.163579,412780.782322,0.051834,0.06881,0,7779,63,23,86
4043,,,23,0.137292,0.170762,294063.989078,0.072811,0.068496,0,7779,83,46,129
7113,,,23,0.137611,0.177152,311820.698486,0.036412,0.09657,0,7779,42,36,78
9065,,,24,0.12536,0.157344,29902.021682,0.029851,0.120392,0,7779,34,17,51
102098,,,21,0.158085,0.19457,403758.914265,0.068748,0.077436,0,7779,79,44,123
102181,,,21,0.153261,0.184508,310596.127846,0.038425,0.093508,0,7779,52,38,90
102344,,,20,0.165264,0.198386,913113.822367,0.07939,0.10481,0,7779,89,29,118
104028,,,21,0.149254,0.178049,480484.905515,0.009574,0.073975,0,7779,17,17,34
107329,,,20,0.18714,0.228615,118610.141454,0.010258,0.076971,0,8085,20,87,107
111059,,,23,0.147392,0.17069,223907.499557,0.068511,0.045578,0,7779,102,18,120
111064,,,21,0.174201,0.209283,9399.458667,0.005459,0.137715,0,8735,12,60,72
112113,,,21,0.174548,0.209381,40712.139766,0.012212,0.156583,0,7902,22,51,73
112117,,,23,0.151145,0.175802,240505.56897,0.054493,0.064103,0,7779,78,14,92
202110,,,21,0.185612,0.222969,65810.57522,0.008581,0.120702,0,8082,16,60,76
204192,,,21,0.191679,0.226746,73629.64898,0.007105,0.12127,0,8086,15,54,69
206271,,,26,0.109545,0.142718,25095.825147,0.00144,0.121212,0,8734,3,19,22
9409270,,,0,0,0,0,0.064755,0.059615,0,1919,40,0,40
9706509,,,29,0.093145,0.123306,906676.036255,0.0773,0.077212,0,7779,66,31,97
9810360,,,31,0.085242,0.118805,85692.169957,0.095567,0.077304,0,7779,87,12,99
9812235,,,27,0.115317,0.160816,341312.27378,0.00652,0.028971,0,7779,12,66,78
9905481,,,30,0.091312,0.127936,263766.061653,0.117262,0.063081,0,7779,113,29,142
9907261,,,27,0.100731,0.133532,53339.986739,0.069227,0.104037,0,7779,68,26,94
9911307,,,28,0.108963,0.150201,467.346202,0.000795,0.068116,0,8713,2,44,46
9911496,,,23,0.128012,0.15135,71857.42007,0.037793,0.130195,0,7779,43,13,56
1229,,,29,0.096827,0.135038,44787.094318,0.038294,0.145877,0,7779,21,23,44
9355,,,23,0.149363,0.192161,652354.530394,0.046314,0.069778,0,7779,40,40,80
10194,,,24,0.139381,0.178316,125074.975897,0.044217,0.126996,0,7779,19,35,54
10244,,,24,0.130776,0.161316,54000.373549,0.012394,0.116092,0,7779,14,16,30
11359,,,23,0.142337,0.177564,44062.807909,0.023493,0.101677,0,7779,21,33,54
12020,,,24,0.140008,0.176625,145476.031512,0.026079,0.088421,0,7779,39,37,76
101020,,,21,0.155878,0.185123,536103.652438,0.017737,0.131048,0,7779,12,20,32
9811300,,,30,0.088868,0.121819,7076.26652,0.011534,0.158009,0,7779,5,17,22
9811489,,,29,0.102587,0.145428,692754.096424,0.051636,0.080268,0,7779,43,53,96
9912460,,,32,0.080277,0.115167,8482.199913,0.046804,0.198864,0,7779,19,14,33
106084,,,24,0.13262,0.1507,1355.86601,0.015084,0.219298,0,7779,12,7,19
9708227,,,33,0.074157,0.101727,421064.601475,0.105836,0.088966,0,7779,77,27,104
9209292,,,2,0.6,0.666667,4944.940166,0.057998,0.094203,0,1453,23,1,24
9301205,,,0,0,0,0,0.023524,0.058824,0,1277,17,0,17
9310374,,,2,0.714286,0.8,8863.916932,0.038124,0.0625,0,1485,13,3,16
9607465,,,43,0.044415,0.06068,28039.025781,0.062079,0.088627,0,7779,34,17,51
9609212,,,33,0.070411,0.089469,205493.080903,0.020105,0.119355,0,7779,15,16,31
9610470,,,34,0.06679,0.086153,25564.987604,0.016213,0.180912,0,7779,12,15,27
9612359,,,33,0.072016,0.097471,66076.229599,0.021594,0.098319,0,7779,8,27,35
9701343,,,33,0.072203,0.095565,304678.259281,0.032668,0.095238,0,7779,14,14,28
9703260,,,30,0.08562,0.111226,732626.028428,0.019666,0.084656,0,7779,9,19,28
9704349,,,33,0.074155,0.110919,254712.970486,0.015483,0.050725,0,7779,9,61,70
9706474,,,46,0.038487,0.043399,345.307358,0.00675,0.25,0,7779,1,3,4
9707278,,,35,0.065304,0.086159,266316.251167,0.022899,0.054656,0,7779,18,21,39
9708285,,,30,0.085853,0.11114,438447.415624,0.009362,0.108225,0,7779,4,18,22
4169,,,23,0.138965,0.177973,346595.353664,0.041699,0.064269,0,7779,43,35,78
8102,,,26,0.118887,0.157499,1247458.498657,0.03197,0.102513,0,7779,39,48,87
11313,,,23,0.14847,0.188621,169014.373052,0.010153,0.108442,0,7779,6,50,56
11370,,,23,0.135256,0.164489,4013.467214,0.007452,0.198276,0,7779,7,22,29
12254,,,27,0.105736,0.130479,60215.247741,0.005453,0.2125,0,7779,4,12,16
12377,,,24,0.135685,0.167664,23722.005947,0.014486,0.203333,0,7779,12,14,26
101217,,,24,0.135235,0.167751,39739.339511,0.007991,0.158088,0,7779,2,15,17
9208251,,,0,0,0,0,0.118989,0.074684,0,1176,80,0,80
9509260,,,4,0.421296,0.501832,7122.802768,0.074811,0.101538,0,3271,53,14,67
9703293,,,33,0.071591,0.093966,137183.192842,0.016362,0.052632,0,7779,11,27,38
9704403,,,29,0.09286,0.122157,2617873.023103,0.071665,0.084397,0,7779,56,33,89
9909497,,,28,0.099836,0.139038,73387.134229,0.030072,0.092623,0,7779,21,40,61
2126,,,24,0.12981,0.174922,381476.16348,0.014203,0.035135,0,7779,18,57,75
3154,,,22,0.152827,0.206963,2593182.881738,0.089971,0.021646,0,7779,93,322,415
6049,,,23,0.141282,0.179108,380094.782401,0.069289,0.121569,0,7779,45,40,85
102131,,,25,0.12258,0.147332,1106.285355,0.036934,0.210753,0,7779,29,2,31
102176,,,23,0.132939,0.155483,4812.429551,0.025038,0.260526,0,7779,17,3,20
102180,,,23,0.142087,0.171557,10230.109578,0.040566,0.195623,0,7779,31,24,55
102193,,,23,0.146035,0.180809,321679.930234,0.045958,0.153711,0,7779,36,23,59
102199,,,23,0.143965,0.175323,51587.891165,0.044221,0.183518,0,7779,37,22,59
102211,,,23,0.134764,0.158564,25510.125136,0.017087,0.2875,0,7779,11,5,16
