Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,modularity_class,eigencentrality
9701293,,,2,6,8,2,6,8,32,0.066482,0.078044,0.000038,0.267857,7,0.004798
9609314,,,9,4,13,9,4,13,32,0.066408,0.077435,0.000205,0.166667,7,0.012686
9610533,,,9,3,12,9,3,12,33,0.062282,0.071107,0.000002,0.159091,7,0.00999
9611237,,,4,3,7,4,3,7,33,0.062393,0.071937,0.000049,0.166667,7,0.006137
9603253,,,17,4,21,17,4,21,31,0.071096,0.084922,0.000458,0.12381,7,0.081458
9701296,,,11,1,12,11,1,12,29,0.07975,0.09289,0.002025,0.106061,10,0.009748
9607428,,,13,2,15,13,2,15,28,0.086657,0.10423,0.002266,0.138095,10,0.011727
9701299,,,3,3,6,3,3,6,38,0.048448,0.053935,0.000003,0.033333,6,0.004139
9607281,,,8,1,9,8,1,9,37,0.050844,0.056874,0.000351,0.097222,9,0.015874
9609458,,,11,2,13,11,2,13,44,0.037739,0.040654,0,0.185897,4,0.012166
9604445,,,31,3,34,31,3,34,43,0.039216,0.042566,0.000227,0.068627,4,0.060554
9612483,,,57,3,60,57,3,60,32,0.066625,0.079241,0.000244,0.102825,7,0.178364
9612421,,,26,12,38,26,12,38,31,0.070539,0.08355,0.00063,0.095306,1,0.060467
9606247,,,11,9,20,11,9,20,32,0.066973,0.080343,0.001547,0.147368,1,0.021068
9511341,,,23,3,26,23,3,26,33,0.063804,0.077933,0.000062,0.186154,7,0.083008
9611343,,,13,2,15,13,2,15,32,0.066445,0.077631,0.000013,0.204762,4,0.028386
9607473,,,21,7,28,21,7,28,32,0.067106,0.081135,0.000383,0.07672,7,0.049433
9511251,,,1,1,2,1,1,2,46,0.035089,0.037336,0.000013,0,4,0.004094
9511465,,,15,1,16,15,1,16,33,0.063799,0.077764,0.000018,0.145833,7,0.03152
9605465,,,52,15,67,52,15,67,33,0.063961,0.080313,0.001388,0.052239,1,0.089281
9611387,,,8,6,14,8,6,14,32,0.066515,0.078494,0.000274,0.197802,4,0.022541
9605406,,,12,5,17,12,5,17,32,0.066961,0.080054,0.000017,0.113971,1,0.018102
9610355,,,5,4,9,5,4,9,29,0.079845,0.093592,0.000943,0.152778,6,0.010889
9612235,,,29,4,33,29,4,33,39,0.046515,0.052876,0.001514,0.109848,8,0.071331
9609263,,,23,1,24,23,1,24,41,0.042579,0.047084,0.000503,0.052536,8,0.032226
9701305,,,9,11,20,9,11,20,40,0.044464,0.050425,0.000055,0.142105,12,0.02052
9505408,,,6,2,8,6,2,8,41,0.042535,0.046647,0,0.339286,12,0.013949
9606392,,,14,10,24,14,10,24,39,0.046518,0.05326,0.000077,0.168478,12,0.021319
9412258,,,2,1,3,2,1,3,39,0.046486,0.052064,0.009561,0.166667,1,0.021519
9701308,,,18,3,21,18,3,21,38,0.048757,0.055679,0.000013,0.095238,11,0.018897
9512442,,,23,1,24,23,1,24,40,0.044424,0.049198,0.000133,0.074275,11,0.025384
9608394,,,28,12,40,28,12,40,39,0.046526,0.053521,0.00004,0.192949,12,0.043176
9609379,,,10,1,11,10,1,11,40,0.044429,0.049277,0.000097,0.154545,8,0.015421
9610212,,,9,16,25,9,16,25,38,0.048802,0.057435,0.000387,0.181667,12,0.033291
9512433,,,17,7,24,17,7,24,38,0.048773,0.056351,0.000024,0.259058,12,0.04121
9609266,,,8,5,13,8,5,13,39,0.046523,0.053067,0,0.25,12,0.015322
9610492,,,20,15,35,20,15,35,33,0.062933,0.074932,0.000573,0.111765,12,0.037394
9609215,,,10,13,23,10,13,23,38,0.048785,0.057,0.000173,0.20751,12,0.030996
9701311,,,13,3,16,13,3,16,32,0.06653,0.078368,0.000361,0.054167,2,0.013877
9605350,,,3,3,6,3,3,6,45,0.036363,0.038965,0.000001,0.066667,2,0.003941
9701313,,,35,7,42,35,7,42,31,0.07138,0.087928,0.000072,0.138792,7,0.085535
9611284,,,20,9,29,20,9,29,31,0.071279,0.08738,0.000418,0.081281,7,0.054128
9608231,,,29,11,40,29,11,40,31,0.071049,0.084914,0.000299,0.069872,7,0.069158
9610461,,,16,51,67,16,51,67,30,0.076782,0.09937,0.008078,0.075079,7,0.101306
9701316,,,3,10,13,3,10,13,32,0.06648,0.078726,0.000105,0.096154,1,0.006475
9608389,,,9,7,16,9,7,16,33,0.062797,0.073204,0.000048,0.1125,1,0.009765
9605201,,,6,2,8,6,2,8,41,0.04255,0.046953,0,0.125,1,0.005262
9610471,,,12,10,22,12,10,22,32,0.066968,0.080389,0.000164,0.151515,1,0.029249
9803425,,,7,4,11,7,4,11,34,0.059814,0.072794,0,0.254545,11,0.007155
9712228,,,32,8,40,32,8,40,33,0.063598,0.080838,0.001072,0.066667,11,0.03993
9608366,,,26,2,28,26,2,28,39,0.046492,0.052225,0.000145,0.071429,11,0.035753
9701321,,,3,3,6,3,3,6,35,0.056758,0.066709,0.000118,0.3,12,0.006237
9605401,,,10,4,14,10,4,14,40,0.044445,0.049663,0.000003,0.225275,12,0.015606
9607426,,,4,8,12,4,8,12,34,0.060167,0.072827,0.000146,0.098485,12,0.004939
9606233,,,28,2,30,28,2,30,43,0.039243,0.042842,0.000161,0.071264,5,0.038969
9701325,,,9,3,12,9,3,12,36,0.053332,0.060595,0.000089,0.060606,6,0.017231
9604221,,,3,1,4,3,1,4,42,0.040819,0.044674,0.000002,0,4,0.006255
9608214,,,11,4,15,11,4,15,43,0.039245,0.042915,0.000034,0.128571,4,0.019589
2001,,,8,13,21,8,13,21,26,0.091388,0.109363,0.000041,0.221429,3,0.00741
9903239,,,11,21,32,11,21,32,25,0.098616,0.118999,0.001107,0.248992,3,0.018
2002,,,1,6,7,1,6,7,26,0.091347,0.109636,0,0.309524,2,0.000701
9904336,,,23,36,59,23,36,59,25,0.092839,0.114259,0.000835,0.101403,2,0.019278
9908257,,,15,15,30,15,15,30,26,0.096499,0.120416,0.00035,0.108374,2,0.015494
9911366,,,12,8,20,12,8,20,28,0.077735,0.094233,0.000001,0.352632,2,0.010562
9912215,,,19,16,35,19,16,35,26,0.086432,0.103432,0.000213,0.259664,2,0.019044
9907548,,,26,11,37,26,11,37,33,0.064925,0.084558,0.000008,0.202703,2,0.029122
9911214,,,18,8,26,18,8,26,27,0.081266,0.095793,0.000052,0.293333,2,0.017347
2003,,,1,13,14,1,13,14,29,0.083034,0.10724,0.000757,0.10989,13,0.000936
9606468,,,18,2,20,18,2,20,34,0.059979,0.070931,0.000443,0.118421,13,0.016353
9712459,,,3,2,5,3,2,5,29,0.080065,0.093968,0,0.35,13,0.001868
9908301,,,1,6,7,1,6,7,30,0.076954,0.095925,0.000016,0.190476,13,0.000583
9705242,,,9,1,10,9,1,10,42,0.040814,0.04449,0.000141,0.111111,13,0.006283
9906299,,,1,1,2,1,1,2,34,0.060115,0.07196,0,0,13,0.000583
9710397,,,4,12,16,4,12,16,30,0.076496,0.093982,0.000122,0.145833,13,0.002941
9707327,,,8,4,12,8,4,12,28,0.087024,0.105752,0.002571,0.106061,13,0.006501
2004,,,8,17,25,8,17,25,27,0.089652,0.115623,0.000081,0.213333,0,0.00522
9909387,,,11,9,20,11,9,20,27,0.0892,0.11233,0.000075,0.197368,0,0.008111
9912212,,,6,11,17,6,11,17,27,0.085102,0.105349,0.000004,0.323529,0,0.004554
9904206,,,23,6,29,23,6,29,32,0.066261,0.078775,0.000241,0.166256,0,0.022731
9811288,,,6,5,11,6,5,11,32,0.066678,0.080325,0.000183,0.227273,0,0.006212
9912313,,,7,12,19,7,12,19,28,0.084457,0.106862,0.000074,0.181287,0,0.005017
9904315,,,16,17,33,16,17,33,32,0.067915,0.088568,0.000037,0.099432,0,0.01249
9806205,,,35,12,47,35,12,47,31,0.069562,0.081168,0.00148,0.10592,0,0.045066
2006,,,4,15,19,4,15,19,25,0.100793,0.119516,0.000339,0.099415,5,0.002431
9911249,,,1,4,5,1,4,5,34,0.059388,0.069306,0.000001,0.25,5,0.000739
9806373,,,4,16,20,4,16,20,31,0.071567,0.09017,0.000545,0.1,5,0.003178
9701335,,,1,1,2,1,1,2,44,0.037735,0.04051,0,0,13,0.000811
9512365,,,12,1,13,12,1,13,43,0.039211,0.042366,0.000677,0.134615,13,0.022589
9606325,,,26,13,39,26,13,39,42,0.040886,0.046158,0.0001,0.075574,4,0.047862
2009,,,1,9,10,1,9,10,26,0.093393,0.113704,0.000041,0.211111,3,0.001084
9910499,,,5,19,24,5,19,24,26,0.095619,0.119755,0.000032,0.190217,3,0.003448
9903524,,,10,6,16,10,6,16,33,0.064679,0.085595,0.00009,0.2125,3,0.019335
9906331,,,6,8,14,6,8,14,26,0.09215,0.112208,0.00001,0.208791,3,0.004381
9911499,,,4,10,14,4,10,14,26,0.09624,0.120404,0.000018,0.153846,3,0.003509
9902381,,,15,3,18,15,3,18,34,0.060819,0.076626,0,0.205882,3,0.037282
2011,,,3,14,17,3,14,17,31,0.073093,0.094707,0.000159,0.242647,8,0.001949
9609478,,,1,2,3,1,2,3,41,0.04255,0.046776,0,0.166667,8,0.000689
9708212,,,4,5,9,4,5,9,35,0.057041,0.06931,0.000223,0.138889,8,0.007736
9804445,,,1,5,6,1,5,6,35,0.056207,0.065089,0,0.5,8,0.000689
2012,,,1,3,4,1,3,4,32,0.068334,0.085368,0.000065,0.416667,0,0.001098
9906411,,,8,1,9,8,1,9,47,0.033904,0.035927,0,0.291667,0,0.006757
9906413,,,6,4,10,6,4,10,31,0.073322,0.096405,0.000223,0.166667,0,0.004788
9910535,,,8,6,14,8,6,14,32,0.068636,0.087504,0.000023,0.164835,0,0.005613
9610358,,,59,17,76,59,17,76,33,0.062674,0.075393,0.000515,0.10807,4,0.153715
9701342,,,15,1,16,15,1,16,42,0.040826,0.044587,0.000001,0.091667,6,0.013355
9609420,,,20,3,23,20,3,23,41,0.042561,0.047022,0.000584,0.06917,6,0.020033
9701343,,,11,9,20,11,9,20,33,0.063053,0.075706,0.000639,0.110526,4,0.049099
9612470,,,1,5,6,1,5,6,33,0.062827,0.07356,0.000007,0.2,4,0.00275
9605351,,,21,11,32,21,11,32,33,0.062467,0.07297,0.000519,0.091734,5,0.038494
9610218,,,9,9,18,9,9,18,33,0.063063,0.075973,0.000339,0.147059,4,0.021449
9512299,,,8,1,9,8,1,9,42,0.040823,0.044701,0.000004,0.111111,4,0.012299
9701344,,,8,3,11,8,3,11,34,0.059769,0.071089,0.000008,0.090909,4,0.020477
9611229,,,20,6,26,20,6,26,33,0.063031,0.075527,0.000045,0.136923,4,0.063483
9701346,,,15,4,19,15,4,19,35,0.056023,0.064398,0.000002,0.207602,4,0.015641
9510203,,,7,1,8,7,1,8,42,0.040801,0.044314,0.000038,0.035714,4,0.026107
9701347,,,10,2,12,10,2,12,35,0.056439,0.065785,0.000214,0.060606,5,0.020781
9610500,,,2,12,14,2,12,14,34,0.059759,0.071684,0.000388,0.076923,11,0.003277
2021,,,2,11,13,2,11,13,28,0.086541,0.110303,0.000016,0.386364,2,0.003624
9912471,,,3,18,21,3,18,21,27,0.090032,0.116462,0.000062,0.178947,0,0.004145
9701350,,,7,2,9,7,2,9,43,0.039235,0.042743,0,0.138889,5,0.010667
2023,,,1,14,15,1,14,15,31,0.072902,0.094442,0.000948,0.104762,7,0.000572
9810243,,,6,4,10,6,4,10,33,0.06351,0.078065,0.000214,0.177778,7,0.004289
9909444,,,2,12,14,2,12,14,30,0.076547,0.094693,0.000147,0.141026,7,0.001193
9904421,,,4,11,15,4,11,15,31,0.071631,0.087845,0.000126,0.157143,7,0.002444
9911502,,,2,9,11,2,9,11,30,0.076212,0.093347,0.000105,0.188889,7,0.001193
9802224,,,4,3,7,4,3,7,34,0.0597,0.070404,0.000002,0.190476,7,0.003116
9802225,,,1,1,2,1,1,2,42,0.040824,0.044609,0,0,7,0.000568
9802226,,,4,5,9,4,5,9,33,0.062395,0.072017,0.000021,0.152778,7,0.002647
9802227,,,4,4,8,4,4,8,33,0.062391,0.071885,0.000021,0.089286,7,0.002828
9811449,,,1,6,7,1,6,7,33,0.063327,0.077386,0.000001,0.166667,7,0.000568
9909278,,,2,7,9,2,7,9,30,0.076713,0.094463,0.000102,0.194444,7,0.001193
2024,,,2,5,7,2,5,7,23,0.111617,0.134735,0.000338,0.047619,2,0.001524
9703441,,,3,1,4,3,1,4,42,0.040801,0.044309,0.000003,0.166667,2,0.005384
9907458,,,7,41,48,7,41,48,24,0.10486,0.137498,0.000878,0.077571,2,0.007073
9809532,,,2,13,15,2,13,15,25,0.090877,0.11685,0.000039,0.052381,2,0.001219
9701353,,,11,7,18,11,7,18,33,0.06255,0.073468,0.00016,0.045752,1,0.018383
9603448,,,34,4,38,34,4,38,41,0.042552,0.047149,0.00021,0.118065,1,0.051569
9701357,,,7,9,16,7,9,16,31,0.0718,0.088634,0.001365,0.045833,5,0.025859
9701358,,,1,4,5,1,4,5,41,0.042555,0.047122,0.000039,0.3,1,0.000578
9609352,,,4,3,7,4,3,7,41,0.042551,0.047046,0.000173,0.142857,1,0.003629
9607443,,,5,2,7,5,2,7,42,0.040818,0.044748,0.000006,0.214286,1,0.012207
9701359,,,1,1,2,1,1,2,33,0.062807,0.073084,0,0.5,4,0.001665
2032,,,6,15,21,6,15,21,24,0.105765,0.137903,0.004714,0.183333,11,0.006136
8160,,,1,3,4,1,3,4,28,0.084311,0.105321,0,0.333333,11,0.000968
9911340,,,6,15,21,6,15,21,29,0.08379,0.107898,0.000158,0.12619,11,0.005691
8152,,,6,12,18,6,12,18,25,0.109119,0.14236,0.004335,0.183007,11,0.004684
2033,,,20,17,37,20,17,37,24,0.108532,0.128488,0.000738,0.129129,6,0.015851
9910445,,,2,14,16,2,14,16,23,0.116869,0.136326,0.000288,0.208333,6,0.002389
9701362,,,2,1,3,2,1,3,47,0.033913,0.036067,0,0.166667,2,0.009602
9611423,,,54,2,56,54,2,56,46,0.035101,0.037597,0.000333,0.05487,2,0.279893
2035,,,7,18,25,7,18,25,22,0.12986,0.153938,0.000419,0.081667,6,0.005694
9702276,,,53,10,63,53,10,63,33,0.06398,0.08039,0.0017,0.053763,1,0.123992
9902214,,,7,6,13,7,6,13,35,0.05695,0.069341,0.000016,0.173077,6,0.006314
9808433,,,20,5,25,20,5,25,34,0.06033,0.076155,0.000119,0.09,6,0.017775
9812488,,,9,7,16,9,7,16,33,0.063964,0.083052,0.000167,0.104167,6,0.007878
9712400,,,25,3,28,25,3,28,35,0.056745,0.068943,0.000029,0.093915,6,0.029318
9906419,,,11,9,20,11,9,20,27,0.087157,0.109355,0.000243,0.081579,6,0.009272
9808443,,,15,3,18,15,3,18,35,0.056744,0.068915,0.000009,0.120915,6,0.012931
9910301,,,6,3,9,6,3,9,28,0.080288,0.096585,0.000002,0.180556,6,0.004912
2036,,,9,18,27,9,18,27,23,0.117951,0.140696,0.000208,0.105413,6,0.00563
9703330,,,22,7,29,22,7,29,37,0.051137,0.05954,0.000092,0.030788,6,0.023487
9511402,,,28,8,36,28,8,36,40,0.044455,0.050185,0.000107,0.093651,6,0.05784
9704331,,,28,3,31,28,3,31,32,0.067283,0.082664,0.001434,0.053763,9,0.047316
9906218,,,14,12,26,14,12,26,33,0.065101,0.08683,0.000077,0.167692,6,0.014275
9911385,,,14,19,33,14,19,33,25,0.099884,0.120083,0.001203,0.139113,6,0.013468
9908378,,,8,18,26,8,18,26,24,0.109622,0.13285,0.001253,0.147692,6,0.007271
9907291,,,6,3,9,6,3,9,32,0.066244,0.078774,0.000002,0.125,6,0.004996
9511292,,,27,7,34,27,7,34,40,0.044446,0.049957,0.000509,0.101604,6,0.062948
9701365,,,12,3,15,12,3,15,40,0.044509,0.050594,0.000087,0.090476,8,0.011078
9607441,,,3,13,16,3,13,16,39,0.046547,0.05389,0.000184,0.15,12,0.00413
9610427,,,5,3,8,5,3,8,41,0.042585,0.047287,0.000002,0.214286,8,0.004175
9608470,,,13,3,16,13,3,16,40,0.044464,0.049844,0.000158,0.066667,8,0.014735
9701366,,,7,4,11,7,4,11,41,0.042546,0.04686,0.000019,0.127273,8,0.009137
2039,,,3,33,36,3,33,36,23,0.125974,0.158559,0.000605,0.074603,6,0.002019
9904491,,,10,21,31,10,21,31,23,0.120021,0.14607,0.001302,0.091398,6,0.013998
9903382,,,6,12,18,6,12,18,22,0.126471,0.144995,0.000557,0.176471,6,0.008004
9703239,,,10,9,19,10,9,19,32,0.066627,0.079288,0.00013,0.143275,4,0.013182
9711244,,,18,9,27,18,9,27,34,0.059785,0.074121,0.000072,0.168091,6,0.02353
9912336,,,6,10,16,6,10,16,32,0.068244,0.08978,0.000046,0.1625,12,0.004695
9909526,,,2,10,12,2,10,12,23,0.12018,0.145517,0.000005,0.234848,6,0.001427
9904348,,,13,33,46,13,33,46,24,0.097591,0.130039,0.000724,0.064734,6,0.016201
9906298,,,10,7,17,10,7,17,33,0.063766,0.08051,0.00001,0.084559,6,0.012007
9903259,,,11,13,24,11,13,24,26,0.091731,0.111453,0.000225,0.076087,3,0.017363
9603368,,,20,1,21,20,1,21,40,0.044422,0.049141,0.000001,0.097619,6,0.04833
9905390,,,41,10,51,41,10,51,29,0.081895,0.101707,0.000485,0.148627,4,0.060903
9812328,,,13,6,19,13,6,19,31,0.071763,0.092266,0.000056,0.175439,6,0.015385
9903218,,,12,29,41,12,29,41,22,0.128196,0.151738,0.000889,0.079878,6,0.011701
9701368,,,3,3,6,3,3,6,37,0.05101,0.057904,0.000304,0.033333,11,0.014265
9612380,,,8,1,9,8,1,9,36,0.053581,0.060945,0.000391,0.013889,11,0.009791
9603220,,,2,2,4,2,2,4,40,0.044442,0.049497,0.000043,0,11,0.001901
2041,,,11,50,61,11,50,61,24,0.124285,0.169669,0.002899,0.037158,3,0.012273
9909398,,,2,1,3,2,1,3,24,0.108601,0.12813,0.000107,0.166667,12,0.002047
9910360,,,2,8,10,2,8,10,32,0.067844,0.086558,0.00023,0.122222,11,0.002215
9909255,,,47,20,67,47,20,67,24,0.102456,0.132866,0.001041,0.125509,3,0.064909
9911347,,,4,39,43,4,39,43,25,0.111278,0.14902,0.00042,0.028793,1,0.003934
9910339,,,2,9,11,2,9,11,32,0.068394,0.090864,0.000038,0.209091,11,0.001957
9804359,,,6,1,7,6,1,7,43,0.03924,0.04268,0.000001,0.238095,4,0.016647
9908432,,,7,39,46,7,39,46,29,0.087605,0.1177,0.001315,0.070531,1,0.011153
9906270,,,15,11,26,15,11,26,29,0.082877,0.105307,0.000201,0.109231,4,0.022891
9704287,,,49,6,55,49,6,55,32,0.066843,0.081315,0.000032,0.087879,7,0.10158
9912288,,,3,3,6,3,3,6,24,0.109396,0.130897,0.000035,0.066667,7,0.005981
9911400,,,2,4,6,2,4,6,25,0.102658,0.120885,0.000103,0.066667,12,0.001957
9910505,,,8,1,9,8,1,9,33,0.062834,0.072997,0,0.180556,7,0.011805
9711215,,,21,14,35,21,14,35,31,0.07103,0.087384,0.000253,0.126891,7,0.050922
9908341,,,3,5,8,3,5,8,27,0.090988,0.112469,0.000031,0.196429,7,0.004489
2042,,,3,7,10,3,7,10,32,0.069561,0.095203,0.00001,0.111111,6,0.002098
9807424,,,14,3,17,14,3,17,34,0.059291,0.068894,0.000007,0.095588,6,0.023775
9712270,,,6,1,7,6,1,7,44,0.037736,0.040551,0.000079,0.095238,6,0.004233
2043,,,6,1,7,6,1,7,29,0.08067,0.10417,0.000003,0.119048,6,0.003754
2044,,,9,20,29,9,20,29,23,0.100508,0.125838,0.000092,0.102217,2,0.009844
9811299,,,17,12,29,17,12,29,33,0.064235,0.08309,0.000026,0.116995,2,0.047794
9603372,,,20,2,22,20,2,22,43,0.039217,0.042508,0.000017,0.07381,2,0.028299
9910392,,,12,9,21,12,9,21,33,0.06395,0.080247,0.000012,0.169048,2,0.017272
9905275,,,5,7,12,5,7,12,37,0.050759,0.057675,0.000002,0.257576,2,0.008131
9702430,,,15,5,20,15,5,20,33,0.063157,0.075813,0.000046,0.15,2,0.024587
2045,,,1,3,4,1,3,4,26,0.092474,0.114481,0.000148,0.25,2,0.000813
2046,,,1,10,11,1,10,11,32,0.069154,0.092874,0.000006,0.154545,4,0.000733
9808213,,,3,2,5,3,2,5,33,0.062499,0.072283,0.000018,0,8,0.002177
9710277,,,16,23,39,16,23,39,33,0.063963,0.083416,0.000553,0.060729,4,0.018265
9908342,,,6,18,24,6,18,24,31,0.07359,0.100681,0.000213,0.057971,4,0.003951
9708343,,,13,15,28,13,15,28,34,0.060138,0.074663,0.000047,0.145299,11,0.015827
9611320,,,18,3,21,18,3,21,33,0.06394,0.079424,0.002426,0.1,4,0.024968
9806361,,,20,10,30,20,10,30,32,0.06839,0.090279,0.000224,0.07931,4,0.022611
9702299,,,45,11,56,45,11,56,33,0.063082,0.07646,0.000396,0.069156,4,0.094725
9712269,,,7,10,17,7,10,17,34,0.06069,0.078718,0.000158,0.169118,4,0.00768
9712254,,,24,3,27,24,3,27,34,0.060253,0.073666,0.000092,0.084046,4,0.04134
9607421,,,58,4,62,58,4,62,42,0.04084,0.044952,0.000389,0.051824,4,0.108833
9605336,,,28,10,38,28,10,38,32,0.066967,0.080392,0.004434,0.044097,12,0.062397
9612298,,,3,3,6,3,3,6,32,0.066963,0.080018,0.000001,0.366667,1,0.011998
9701376,,,1,2,3,1,2,3,38,0.047557,0.051412,0,0.5,0,0.001504
2049,,,24,5,29,24,5,29,26,0.091771,0.114972,0.000019,0.225369,3,0.032524
9907218,,,49,10,59,49,10,59,27,0.089834,0.112701,0.000032,0.114553,3,0.072945
9701378,,,8,11,19,8,11,19,34,0.059406,0.070279,0.000004,0.192982,12,0.012987
9605229,,,29,10,39,29,10,39,39,0.046522,0.053335,0.000213,0.188259,12,0.047086
2051,,,4,4,8,4,4,8,41,0.042545,0.046904,0.000045,0.071429,12,0.002611
9510437,,,11,1,12,11,1,12,41,0.042539,0.046717,0.000157,0.151515,12,0.019884
9509231,,,5,1,6,5,1,6,40,0.044423,0.049156,0.000138,0.033333,12,0.009827
2053,,,14,9,23,14,9,23,29,0.081377,0.100066,0.000176,0.083004,2,0.011164
9902267,,,34,3,37,34,3,37,29,0.078908,0.093373,0.000164,0.091592,2,0.065725
9807511,,,4,1,5,4,1,5,38,0.048688,0.055079,0,0.1,2,0.004358
9809371,,,6,6,12,6,6,12,37,0.051229,0.059975,0.000021,0.090909,2,0.004559
9910508,,,2,1,3,2,1,3,31,0.072006,0.090476,0.000058,0.166667,2,0.001994
9711310,,,2,2,4,2,2,4,37,0.050142,0.055907,0,0.25,2,0.002322
2054,,,3,26,29,3,26,29,24,0.102479,0.131076,0.001435,0.095238,11,0.003362
9911296,,,4,10,14,4,10,14,25,0.090715,0.111966,0.000128,0.307692,11,0.004117
9908289,,,6,7,13,6,7,13,34,0.061647,0.081182,0.00012,0.307692,11,0.005631
9809411,,,4,2,6,4,2,6,40,0.044433,0.049353,0.000001,0.2,8,0.002679
9902408,,,8,2,10,8,2,10,34,0.061236,0.077347,0,0.455556,11,0.008061
9911310,,,1,11,12,1,11,12,28,0.082255,0.10242,0,0.174242,11,0.000755
9810258,,,2,2,4,2,2,4,40,0.044436,0.049389,0.000024,0.166667,8,0.001787
9911508,,,1,8,9,1,8,9,27,0.08607,0.105477,0.000013,0.305556,11,0.000755
9912214,,,7,3,10,7,3,10,26,0.086013,0.10298,0.000095,0.188889,11,0.005007
9909401,,,3,10,13,3,10,13,25,0.096522,0.123484,0.000103,0.262821,11,0.002141
9907547,,,5,9,14,5,9,14,34,0.060873,0.076027,0.000001,0.186813,11,0.003847
9907500,,,6,1,7,6,1,7,35,0.05789,0.071853,0.000083,0.309524,11,0.005447
9906354,,,3,9,12,3,9,12,26,0.093658,0.119646,0.000174,0.151515,11,0.002027
9804211,,,20,6,26,20,6,26,34,0.059844,0.073267,0.000097,0.153846,11,0.020712
9902452,,,13,14,27,13,14,27,34,0.061441,0.080254,0.000309,0.163818,11,0.01303
9905205,,,6,3,9,6,3,9,34,0.059777,0.071911,0.000006,0.166667,11,0.004402
9910390,,,1,13,14,1,13,14,34,0.061039,0.079263,0.000004,0.208791,6,0.000755
9909242,,,4,9,13,4,9,13,25,0.097437,0.126715,0.001249,0.102564,11,0.002658
9911359,,,1,4,5,1,4,5,32,0.070127,0.09506,0.000105,0.05,11,0.000755
2055,,,2,34,36,2,34,36,23,0.125749,0.159688,0.000152,0.124603,4,0.001146
9707244,,,24,10,34,24,10,34,33,0.063466,0.079018,0.00005,0.095365,4,0.035686
9801410,,,6,11,17,6,11,17,32,0.067494,0.087112,0.000162,0.147059,4,0.00617
9706438,,,35,16,51,35,16,51,32,0.066973,0.083007,0.000501,0.097647,4,0.05943
9801416,,,15,8,23,15,8,23,32,0.066901,0.081783,0.000091,0.215415,4,0.030559
9611273,,,44,12,56,44,12,56,34,0.058868,0.068201,0.000308,0.102597,4,0.123162
9803210,,,21,11,32,21,11,32,33,0.063936,0.081885,0.000267,0.108871,4,0.029639
9801234,,,3,12,15,3,12,15,32,0.067029,0.083049,0.000042,0.252381,4,0.002082
9803222,,,6,3,9,6,3,9,42,0.040837,0.044859,0.000079,0.027778,6,0.004235
9606370,,,63,1,64,63,1,64,47,0.033901,0.035894,0.000078,0.045635,4,0.10145
9906341,,,12,82,94,12,82,94,24,0.115185,0.153147,0.005896,0.067087,4,0.022114
9603431,,,32,2,34,32,2,34,43,0.039228,0.042727,0.001192,0.079323,4,0.053348
9803319,,,6,16,22,6,16,22,33,0.063824,0.082076,0.000377,0.125541,4,0.004612
9706476,,,29,16,45,29,16,45,32,0.066937,0.082793,0.000371,0.114646,4,0.043934
9709366,,,7,6,13,7,6,13,33,0.062898,0.076258,0.000142,0.057692,4,0.00489
9711281,,,9,2,11,9,2,11,47,0.033912,0.036101,0,0.118182,4,0.007491
9701385,,,1,1,2,1,1,2,33,0.062914,0.073638,0,0,7,0.001143
2058,,,1,6,7,1,6,7,26,0.088313,0.100744,0.000151,0.309524,11,0.000764
9709361,,,2,3,5,2,3,5,46,0.035113,0.037808,0.000007,0.15,2,0.004993
9803306,,,18,5,23,18,5,23,33,0.064653,0.086079,0.001562,0.233202,11,0.019583
2060,,,9,4,13,9,4,13,32,0.067054,0.081047,0,0.288462,4,0.006413
9811427,,,16,12,28,16,12,28,31,0.071767,0.090027,0.000475,0.140212,4,0.013334
9910230,,,12,9,21,12,9,21,32,0.067212,0.082871,0.000009,0.138095,4,0.009119
9612202,,,36,5,41,36,5,41,40,0.044447,0.049793,0.000379,0.098171,12,0.055403
2063,,,33,7,40,33,7,40,25,0.097535,0.120478,0.000105,0.14305,2,0.087577
9911248,,,37,5,42,37,5,42,24,0.090137,0.104442,0.000078,0.074332,2,0.096517
9904399,,,27,10,37,27,10,37,24,0.094642,0.111689,0.000073,0.102853,2,0.065543
9701392,,,15,6,21,15,6,21,34,0.059347,0.069707,0.000412,0.069048,6,0.019131
9610514,,,16,2,18,16,2,18,39,0.046509,0.052609,0.000008,0.081699,6,0.024603
9507461,,,18,3,21,18,3,21,41,0.042549,0.046966,0.000107,0.145238,6,0.033839
9609209,,,41,5,46,41,5,46,33,0.062415,0.0721,0.001091,0.033816,6,0.069914
9607485,,,32,13,45,32,13,45,33,0.063009,0.075669,0.000766,0.056566,6,0.038249
9701394,,,20,4,24,20,4,24,33,0.06252,0.073148,0.000102,0.184783,4,0.056242
9612389,,,27,15,42,27,15,42,32,0.06668,0.080851,0.000708,0.069106,4,0.060422
9612291,,,10,4,14,10,4,14,34,0.058614,0.065998,0.000879,0.120879,0,0.009123
9605266,,,44,1,45,44,1,45,33,0.062237,0.071016,0.001136,0.151515,0,0.099075
9605283,,,61,7,68,61,7,68,33,0.062256,0.071474,0.001109,0.150158,0,0.131905
