Source,Target
9803290,9802267
9803290,9701244
9803290,9707386
9803290,9709397
9803292,9610280
9803294,9607286
9803294,9612363
9803294,9710438
9803294,9803277
9803294,9603310
9803295,9612451
9803295,9709292
9803296,9604359
9803296,9609490
9803296,9602363
9803296,9701252
9803296,9503351
9803296,9611444
9803296,9606443
9803296,9610430
9803297,9702393
9508386,9507208
9508386,9505254
9803299,9709473
9803299,9711444
9803299,9505385
9803299,9611465
9803299,9507212
9803299,9711311
9803299,9607372
9803299,9712495
9803300,9801344
9803300,9702376
9803301,9707286
9803301,9711398
9803304,9708481
9803305,9711424
9803305,9703267
9803305,9605301
9803305,9707398
9803305,9705339
9803305,9606445
9803306,9710521
9803306,9706339
9803306,9707326
9803306,9802302
9803306,9602351
9803308,9703361
9803308,9705435
9803308,9712321
9803308,9603208
9803308,9707435
9803308,9703276
9803308,9706482
9803308,9704221
9803308,9703279
9803308,9709395
9803308,9711517
9803308,9610517
9803308,9712249
9803308,9702392
9803308,9711476
9803308,9704275
9803308,9601243
9803308,9707297
9803308,9706298
9803308,9712245
9803309,9709473
9803309,9705339
9803310,9707249
9803310,9611251
9803310,9506359
9803311,9705216
9803311,9710560
9803311,9801282
9803311,9511397
9803311,9501384
9803311,9712457
9803311,9508204
9803311,9607245
9803311,9510318
9803311,9609265
9803311,9512404
9803311,9712438
9803311,9507319
9803311,9707291
9803311,9609247
9803312,9501384
9803312,9607432
9803312,9508354
9803313,9608480
9803313,9802241
9803313,9701308
9803313,9606230
9803314,9612483
9803314,9705253
9803314,9506374
9803314,9602281
9803314,9603404
9803314,9702380
9803314,9702318
9803314,9712253
9803314,9802289
9803314,9702322
9803314,9709507
9803314,9708214
9803314,9703349
9803314,9801270
9803314,9802391
9803314,9612313
9803314,9712346
9803314,9609530
9803314,9512252
9803314,9707482
9803314,9710335
9803316,9705264
9803316,9712203
9803316,9711371
9803316,9705221
9803316,9706344
9803316,9611433
9803316,9706410
9803316,9702443
9803316,9801260
9803316,9801262
9803316,9704207
9803316,9703244
9803316,9711227
9803316,9702207
9803318,9605296
9803318,9609512
9803318,9609314
9803318,9704376
9803318,9711348
9803318,9610533
9803318,9604296
9803318,9609307
9803318,9708446
9803318,9510309
9803319,9606370
9803319,9706438
9803319,9603431
9803319,9801416
9803319,9707244
9803319,9803210
9803319,9706476
9803319,9612333
9803319,9704205
9803319,9801234
9803319,9606325
9803319,9709366
9803319,9701336
9803319,9803279
9803319,9801410
9803319,9610495
9508408,9505288
9508408,9505289
9803322,9707323
9803323,9712328
9803323,9709473
9803323,9705339
106029,9905472
106029,9802241
106029,9603374
106029,9606211
106029,9607286
106029,9804231
106029,9810442
106029,9812332
106029,105037
106029,9603310
106029,9807565
106029,9712368
106029,105283
106029,8078
106029,9801238
106029,9801271
106029,104024
106029,9611363
106029,9712515
106029,9904378
106029,9805470
9803326,9802368
9803326,9703330
9803326,9712486
9803326,9801385
9803326,9712270
9803326,9602415
9803326,9802258
9803326,9802355
9803326,9802296
9803326,9801273
9803326,9712474
9803326,9801243
9803326,9712444
9803326,9801407
9803327,9602347
9803328,9712224
9803328,9802433
9803328,9711469
9803328,9711262
9803328,9802361
9803329,9702417
9803329,9610451
9803329,9607244
9803329,9606314
9803329,9702207
9803329,9705372
9803329,9512348
9803331,9702278
9803333,9802304
9803333,9801306
9803333,9705357
9803333,9802238
9803334,9712368
9803334,9704337
9803334,9609437
9803334,9712384
9803334,9703463
9803335,9710434
9803335,9610419
9803335,9602399
9803336,9705249
9803336,9702227
9803336,9608293
9803336,9606399
9803336,9707208
9803336,9702363
9803336,9702252
9803336,9711405
9803336,9706511
9803337,9802373
9803337,9706430
9803337,9711287
9803338,9801372
9803338,9701421
9803339,9710563
9803339,9703374
9803339,9610271
104013,9907512
104013,12376
9803342,9505224
9803342,9612300
9803342,9411211
9803342,9601356
9803342,9506317
9803342,9512336
9803342,9506452
9803342,9605336
9803342,9502300
9803342,9411229
9803342,9602272
9803342,9604388
9803342,9505317
9803342,9412265
9803342,9712236
9803342,9605229
9803342,9802416
9803342,9504248
9803342,9703417
9803342,9703356
9803342,9701309
9803342,9802366
9803343,9612480
9803343,9702209
9803343,9711362
9803343,9510403
9803343,9710550
9803343,9707271
9803343,9705292
9803343,9704268
9803343,9601360
9803343,9612483
9803343,9702318
9803343,9702358
9803343,9506398
9803343,9704421
9803343,9603237
9803343,9608297
9803343,9502378
9803343,9509358
9803343,9706417
9803343,9610323
9803343,9609449
9803343,9610297
104016,9610272
104016,9709409
104016,9606386
104016,9704431
9803345,9711422
104018,12230
104018,1297
104018,9812392
104018,12140
104018,6124
104018,9704274
104018,201103
104018,9701233
104018,9704402
104018,101118
104018,7256
104018,9703353
104018,9802394
104018,102013
104018,9708222
104018,9902239
9803347,9501384
9803347,9612374
9803348,9710432
9803348,9405218
9803348,9802373
9803348,9704214
9803348,9703337
9803348,9801407
9803348,9801330
9803348,9609517
9803349,9506273
9803349,9502227
9803349,9412373
9803349,9510453
9803349,9603449
9803349,9509433
9803349,9704235
9803349,9509371
9803350,9703402
9803350,9612380
9803351,9701248
9803351,9801281
9803351,9608293
9803351,9705413
9803351,9707464
9803351,9701289
9803351,9707276
9803351,9607442
9803351,9711440
9803351,9605330
9803351,9702227
9803351,9607254
9803351,9702277
9803351,9712473
9803351,9606399
9803351,9803237
104024,9802241
104024,9804211
104024,12231
104024,9908433
104024,9807452
104024,9805470
9809508,9807216
9809508,9806540
9803354,9712257
9803354,9607394
9803354,9705411
9803354,9612389
9803354,9712428
9803354,9610252
9803354,9611343
9803354,9712305
9803354,9703442
9803354,9604445
9803354,9702359
9803354,9601243
9803354,9606237
9803354,9611422
104027,7360
104027,9608450
104027,9903363
104027,9812229
104027,9709450
104027,9355
104027,9601293
104027,3086
104027,9811471
104027,9808400
104027,9812369
104027,9703442
104027,10003
104027,9607394
104027,9608430
104027,9903385
104027,7320
104027,9810457
104027,9904283
104027,103324
104027,9908255
104027,9508258
104027,9604387
104027,12197
104027,9901265
104027,9609512
104027,9911337
104027,9903402
104027,9709356
104027,9812397
104027,9909325
104027,9808431
104027,9708209
104027,9908404
104027,8009
104027,9903544
104027,9709369
104027,9608251
104027,9910553
104027,9905464
104027,12096
104027,9702337
104027,9808328
104027,8004
104027,9906374
104027,9908296
104027,4169
104027,9909480
104027,5303
104027,9901389
104027,9807501
104027,9601360
104027,8273
104027,9704274
104027,9602211
104027,9911321
104027,9606237
104027,9911522
104027,9905397
104027,11200
104027,9607397
104027,9908326
104027,7313
104027,9803368
104027,9902371
104027,9911245
104027,8018
104027,9906286
104027,9701231
104027,9812337
104027,9703410
104027,9907572
104027,9903535
104027,9805303
104027,9905215
104028,11233
104028,103074
104028,102276
104028,102277
104028,103079
104028,7113
104028,103082
104028,9908427
104028,1005
104028,102319
104028,3219
104028,103062
104028,103076
104028,9910205
9803357,9604320
9803357,9710401
9803357,9605283
9803357,9710373
9803357,9709286
9803357,9603208
9803357,9708393
9803357,9703212
9803357,9605235
9803357,9702409
9803357,9801272
9803357,9603420
9803357,9712221
9803358,9610463
9803359,9609361
9803359,9702367
9803359,9512244
9803359,9802350
9803359,9508311
9803360,9509408
9803360,9603202
9803360,9608389
9803360,9706441
9803360,9604202
9803360,9604267
9803360,9708396
9803360,9502338
9803360,9607214
9803360,9510415
9803360,9801269
9803360,9802217
9803360,9512380
9803361,9802357
9803361,9709221
9803361,9803237
9803361,9606264
9803361,9701289
9803361,9710379
9803361,9709293
9803361,9802206
9803361,9709295
104034,103040
104034,9612483
104034,9506374
104034,102089
104034,9804215
104034,9603404
104034,9911245
104034,9809423
104034,9703442
104034,10003
104034,12308
104034,9802391
104034,9612313
104034,9707482
104034,7259
104034,9804252
104034,9903226
104034,9809438
104034,9907427
104034,9806308
104034,8102
104034,9811239
104034,9710312
104034,9702380
104034,9702318
104034,9507248
104034,9710513
104034,9702322
104034,9703349
104034,9805303
104034,9337
104034,9903305
104034,9512252
104034,9710335
104035,9041
104035,103202
104035,9350
104035,9906375
104035,103064
104035,103082
104035,7227
104035,9812282
104035,102255
9803364,9512336
9803364,9709432
9803365,9607201
9803365,9711363
9803365,9707268
9803365,9802387
9803365,9710289
9803365,9703241
9803365,9710284
9803366,9601360
9803366,9601208
9803366,9511266
9803366,9610323
9803366,9609512
9803366,9602414
9803367,9710292
9803368,9612483
9803368,9707222
9803368,9603404
9803368,9609357
9803368,9504399
9803368,9704272
9803368,9604438
9803368,9802391
9803368,9705304
9803368,9612313
9803368,9707354
9803368,9804252
9803368,9707482
9803368,9612446
9803368,9712287
9803368,9712224
9803368,9712225
9803368,9705253
9803368,9512380
9803368,9702380
9803368,9711469
9803368,9702318
9803368,9709297
9803368,9702322
9803368,9701300
9803368,9801269
9803368,9602281
9803368,9710335
9803368,9604412
9803368,9505397
9803369,9506461
9803369,9603391
9803369,9707476
9803369,9610373
9803369,9709478
9803369,9510455
9803369,9709225
9803369,9603247
9803369,9511260
9803369,9705245
9803369,9609311
9803370,9802401
9803370,9604387
9803370,9506374
9803370,9609512
9803370,9512425
9803370,9705209
9803370,9603404
9803370,9701231
9803370,9610224
9803370,9601360
9803370,9610323
9803370,9704278
9803370,9602281
9803370,9612313
9803370,9512252
9803371,9704394
9902354,9802304
9902354,9809410
9902354,9803333
9902354,9805288
9902354,9709289
9902354,9811371
9902354,9710415
9902354,9709492
9902354,9805300
9902354,9711514
9902354,9509327
9902354,9804285
9902354,9710431
9803375,9711516
9803375,9801301
9803375,9709318
104048,10208
104048,2051
104048,10116
104048,102124
104048,9802214
104048,9710316
104048,9802282
104048,9811275
104048,9502348
104048,9704333
104048,9701390
104048,9903483
104048,9706409
104048,9610451
104048,9711251
104048,102254
104048,9809513
104048,102203
104048,9907228
9803377,9802274
9803377,9709419
9803378,9611465
9803378,9705451
9803378,9709365
9803378,9708279
104051,9903363
104051,9807238
104051,9808328
104051,9705417
104051,9803405
104051,4175
104051,9709397
104051,9709364
104051,9707225
104051,9803290
104051,9802267
104051,9809437
104051,9712542
104051,9604387
104051,9612389
104051,9711402
104051,6251
104051,9706540
104051,8029
104051,9908404
104051,103028
104051,5183
104052,9803393
104052,9706470
104052,101032
104052,9906231
104052,4268
104052,9611213
104052,9903282
104052,9803445
104052,9912439
104052,9609400
104052,102074
104052,101051
104052,9606399
104053,7362
104053,103123
104053,104052
104053,9906231
104053,6154
104053,10163
104053,9903282
104053,7294
9803382,9612353
9803382,9411211
9803382,9601356
9803382,9608394
9803382,9512203
9803382,9612300
9803382,9802381
9803382,9803342
9803382,9506317
9803382,9512336
9803382,9710392
9803382,9506452
9803382,9512407
9803382,9504219
9803382,9502300
9803382,9411229
9803382,9604388
9803382,9709349
9803382,9706534
9803382,9704333
9803382,9412265
9803382,9704298
9803382,9605229
9803382,9707532
9803382,9701309
9803382,9710256
9803382,9507253
9803382,9704297
9803382,9504248
9803382,9708346
9803382,9705290
9803383,9703233
9803383,9801235
9803383,9712319
9803383,9709297
9803384,9506256
9803384,9801361
9803384,9607259
9803384,9708227
9803384,9512369
9803384,9704439
9803384,9610233
9803384,9507386
9803384,9602299
9803384,9512380
9803385,9802401
9803385,9603202
9803385,9706501
9803385,9601313
9803385,9701385
9803385,9512330
9803385,9802380
9803385,9502338
9803385,9609341
9803385,9711217
9803385,9701300
9803385,9801269
9803385,9704278
9803385,9705209
9803385,9711386
9803385,9710458
9803385,9705214
9803386,9711395
9803386,9608255
9803387,9611391
9803387,9606399
9803389,9802290
9803389,9711427
9803389,9701303
9803389,9801322
9803389,9612235
9803389,9711309
9803389,9707390
104062,11392
104062,12161
104062,102274
104062,9907243
104062,11269
104062,9807238
104062,6280
104062,101259
104062,9910417
104062,12308
104062,9607447
104062,9612313
104062,103197
104062,9905312
104062,11184
104062,4004
104062,9806501
104062,9711217
104062,6056
104062,8234
104062,7339
104062,7085
104062,9903535
104062,9508272
104062,9802289
104062,9704376
104062,9512380
104062,9507262
104062,7233
104062,9907270
104062,4173
104062,8273
104062,9509204
104062,3323
104062,7256
104062,9907300
104062,9910236
104062,9904480
104062,9904379
104062,9806308
104062,9612262
104062,9610449
104062,9901288
104062,9803368
104062,9704423
104062,6124
104062,9911280
104062,9709288
104062,9805303
104062,9810333
104062,9703290
104062,2171
9803391,9708456
9803391,9709450
9803391,9604339
9803391,9602299
9803391,9609511
9803393,9611213
9803393,9606399
110187,9807216
110187,108177
110187,105204
9803396,9712496
9803396,9609252
9803396,9712230
9803396,9712231
9803396,9712504
9803396,9802282
9803396,9711483
9803396,9710382
9803396,9712479
9803397,9608256
9803397,9608308
9803397,9606388
9803397,9710314
9803397,9802445
9803397,9802415
9803399,9711460
9803400,9702389
9803400,9712494
9803400,9702287
9803401,9704402
9803401,9606211
9803401,9706500
9803401,9610252
9803401,9706512
9803401,9704274
9803401,9610323
9803401,9702292
9803401,9511326
9803401,9705304
9803401,9707354
9803401,9606237
9803401,9704403
9803401,9604387
9803401,9705444
9803401,9612269
9803401,9608430
9803401,9609331
9803401,9610485
9803401,9803218
9803401,9707251
9803401,9602299
9803401,9707475
9803401,9610357
104074,2049
104074,2178
104074,9905221
104074,9909255
104074,12043
104074,9232
104074,9906513
104074,9907218
104074,103187
104074,9912408
104074,6041
104074,9245
104074,9911262
104074,4128
104074,9911457
104074,8042
104074,2183
104074,7008
104074,9911406
104074,2224
104074,9907447
104074,3129
9803403,9803361
9803403,9709379
9803403,9702277
9803403,9802406
9803403,9706344
9803403,9802411
9803403,9801262
9803403,9712463
9803403,9710224
9803403,9803316
9803403,9606264
9803403,9802362
9803404,9712499
9803404,9703204
9803404,9602239
9803404,9602270
9803404,9601367
9803405,9709364
9803405,9709397
9803405,9706249
9803405,9803290
9803405,9802267
9803405,9706540
9803405,9609325
9803405,9712542
9803406,9612217
9803407,9705219
9803407,9705253
9803407,9708327
9803407,9609449
9803407,9703437
9803407,9801456
9803407,9603314
9803407,9705235
9803407,9507284
9803407,9801269
9803407,9608247
9803407,9706520
9803407,9506201
9803407,9609341
9803407,9511454
9803408,9712434
9607448,9507378
9607448,9605222
9607448,9602294
9607448,9607225
9607448,9511218
9607448,9605398
9803410,9706304
9803411,9710514
9803411,9710382
9803412,9708320
9803412,9710234
9803412,9708303
104085,102234
104085,7155
104085,103062
104086,9909376
104086,7073
104086,102146
104086,9902309
104086,6116
104086,2245
104086,9912390
104086,6049
104086,9808423
104086,9810442
104086,1249
104086,7148
104086,9905390
104086,9607421
104086,9602414
104086,9907319
104086,9903448
104086,9904378
104086,9904250
104086,101034
104086,4127
9803415,9712493
9803415,9802287
9803415,9710565
9803415,9801431
9803416,9609496
9803416,9706260
9803416,9802405
9803416,9701278
9803416,9608365
9803419,9801282
9803419,9610451
9607450,9507378
9607450,9604452
9607450,9605398
9607450,9601367
9803422,9702305
9803422,9705442
9803422,9606435
9803422,9611397
9803422,9703463
9803422,9611272
9803422,9703330
9803422,9712368
9803422,9712373
9803422,9703446
9803422,9705337
9803422,9803257
9803422,9703387
9803422,9609437
104095,9807216
104095,103179
104095,9905220
104095,3301
104095,9350
104095,9912231
104095,6078
104095,12075
104095,9803309
104095,11245
104095,102288
104095,11307
104095,11251
104095,2293
104095,12313
104095,9705339
104095,9911248
104095,2064
9803424,9803256
9803424,9701208
9803424,9611218
9803424,9609285
9803424,9705286
104097,107282
104097,4021
104097,9901430
104097,9902233
104097,9803337
104097,103274
104097,9905387
104097,9812252
104097,9704333
104097,3006
104097,9812205
9803426,9802352
9803426,9708357
9803426,9705245
9803427,9801248
9803427,9801396
9803427,9606325
9803427,9802213
9803428,9612483
9803428,9703437
9803428,9611406
9803428,9803407
9803428,9601360
9803428,9705219
9803428,9507284
9803428,9506201
9803428,9511454
9803428,9705253
9803428,9603237
9803428,9708327
9803428,9609512
9803428,9609449
9803428,9702380
9803428,9603314
9803428,9702318
9803428,9609341
